"Block"	"Trial"	"FaceFilename"	"WordFilename"	"Race"	"Fix"	"WordValence"	"Familiar"	"Condition"	"RT"	"Key"	"Error"	"Subnum"
3	24	"C:\Hannah's FYP\White11_smi.jpg"	""	2	"eyes"	NA	1	221	458	2	1	21
3	25	"C:\Hannah's FYP\Black38_smi.jpg"	""	1	"eyes"	NA	2	122	560	2	0	21
3	26	"C:\Hannah's FYP\Black3_smi.jpg"	""	1	"forehead"	NA	1	111	403	2	1	21
3	27	"C:\Hannah's FYP\White22_smi.jpg"	""	2	"nose"	NA	1	231	396	2	1	21
3	28	"C:\Hannah's FYP\White37_smi.jpg"	""	2	"eyes"	NA	2	222	533	1	1	21
3	29	"C:\Hannah's FYP\White36_smi.jpg"	""	2	"eyes"	NA	2	222	433	1	1	21
3	30	"C:\Hannah's FYP\White16_smi.jpg"	""	2	"eyes"	NA	1	221	425	2	1	21
3	31	"C:\Hannah's FYP\Black10_smi.jpg"	""	1	"eyes"	NA	1	121	329	2	1	21
3	32	"C:\Hannah's FYP\Black23_smi.jpg"	""	1	"nose"	NA	1	131	622	2	1	21
3	33	"C:\Hannah's FYP\White43_smi.jpg"	""	2	"nose"	NA	2	232	349	1	1	21
3	34	"C:\Hannah's FYP\Black12_smi.jpg"	""	1	"eyes"	NA	1	121	673	1	0	21
3	35	"C:\Hannah's FYP\Black47_smi.jpg"	""	1	"nose"	NA	2	132	639	1	1	21
3	36	"C:\Hannah's FYP\Black44_smi.jpg"	""	1	"nose"	NA	2	132	485	2	0	21
3	37	"C:\Hannah's FYP\Black25_smi.jpg"	""	1	"forehead"	NA	2	112	947	2	0	21
3	38	"C:\Hannah's FYP\White26_smi.jpg"	""	2	"forehead"	NA	2	212	653	1	1	21
3	39	"C:\Hannah's FYP\White47_smi.jpg"	""	2	"nose"	NA	2	232	339	1	1	21
3	40	"C:\Hannah's FYP\White41_smi.jpg"	""	2	"nose"	NA	2	232	623	1	1	21
3	41	"C:\Hannah's FYP\White45_smi.jpg"	""	2	"nose"	NA	2	232	1254	1	1	21
3	42	"C:\Hannah's FYP\Black17_smi.jpg"	""	1	"nose"	NA	1	131	1067	2	1	21
3	43	"C:\Hannah's FYP\White21_smi.jpg"	""	2	"nose"	NA	1	231	432	2	1	21
3	44	"C:\Hannah's FYP\Black34_smi.jpg"	""	1	"eyes"	NA	2	122	680	2	0	21
3	45	"C:\Hannah's FYP\Black15_smi.jpg"	""	1	"eyes"	NA	1	121	549	2	1	21
3	46	"C:\Hannah's FYP\Black18_smi.jpg"	""	1	"nose"	NA	1	131	480	2	1	21
3	47	"C:\Hannah's FYP\Black20_smi.jpg"	""	1	"nose"	NA	1	131	334	2	1	21
3	48	"C:\Hannah's FYP\White35_smi.jpg"	""	2	"eyes"	NA	2	222	978	1	1	21
3	49	"C:\Hannah's FYP\White28_smi.jpg"	""	2	"forehead"	NA	2	212	1124	1	1	21
3	50	"C:\Hannah's FYP\Black8_smi.jpg"	""	1	"forehead"	NA	1	111	958	2	1	21
3	51	"C:\Hannah's FYP\White23_smi.jpg"	""	2	"nose"	NA	1	231	584	2	1	21
3	52	"C:\Hannah's FYP\White19_smi.jpg"	""	2	"nose"	NA	1	231	417	2	1	21
3	53	"C:\Hannah's FYP\Black30_smi.jpg"	""	1	"forehead"	NA	2	112	513	2	0	21
3	54	"C:\Hannah's FYP\Black2_smi.jpg"	""	1	"forehead"	NA	1	111	462	1	0	21
3	55	"C:\Hannah's FYP\White8_smi.jpg"	""	2	"forehead"	NA	1	211	676	1	0	21
3	56	"C:\Hannah's FYP\Black37_smi.jpg"	""	1	"eyes"	NA	2	122	794	1	1	21
3	57	"C:\Hannah's FYP\White30_smi.jpg"	""	2	"forehead"	NA	2	212	874	2	0	21
3	58	"C:\Hannah's FYP\White25_smi.jpg"	""	2	"forehead"	NA	2	212	583	1	1	21
3	59	"C:\Hannah's FYP\Black16_smi.jpg"	""	1	"eyes"	NA	1	121	481	2	1	21
3	60	"C:\Hannah's FYP\White5_smi.jpg"	""	2	"forehead"	NA	1	211	591	1	0	21
3	61	"C:\Hannah's FYP\White7_smi.jpg"	""	2	"forehead"	NA	1	211	288	2	1	21
3	62	"C:\Hannah's FYP\White14_smi.jpg"	""	2	"eyes"	NA	1	221	254	2	1	21
3	63	"C:\Hannah's FYP\White39_smi.jpg"	""	2	"eyes"	NA	2	222	357	1	1	21
3	64	"C:\Hannah's FYP\Black11_smi.jpg"	""	1	"eyes"	NA	1	121	456	2	1	21
3	65	"C:\Hannah's FYP\White27_smi.jpg"	""	2	"forehead"	NA	2	212	359	1	1	21
3	66	"C:\Hannah's FYP\Black43_smi.jpg"	""	1	"nose"	NA	2	132	690	2	0	21
3	67	"C:\Hannah's FYP\White12_smi.jpg"	""	2	"eyes"	NA	1	221	439	1	0	21
3	68	"C:\Hannah's FYP\Black6_smi.jpg"	""	1	"forehead"	NA	1	111	398	2	1	21
3	69	"C:\Hannah's FYP\Black21_smi.jpg"	""	1	"nose"	NA	1	131	360	2	1	21
3	70	"C:\Hannah's FYP\White17_smi.jpg"	""	2	"nose"	NA	1	231	763	2	1	21
3	71	"C:\Hannah's FYP\White34_smi.jpg"	""	2	"eyes"	NA	2	222	493	1	1	21
3	72	"C:\Hannah's FYP\White18_smi.jpg"	""	2	"nose"	NA	1	231	570	2	1	21
3	73	"C:\Hannah's FYP\Black40_smi.jpg"	""	1	"eyes"	NA	2	122	644	2	0	21
3	74	"C:\Hannah's FYP\Black14_smi.jpg"	""	1	"eyes"	NA	1	121	323	2	1	21
3	75	"C:\Hannah's FYP\Black33_smi.jpg"	""	1	"eyes"	NA	2	122	568	2	0	21
3	76	"C:\Hannah's FYP\White40_smi.jpg"	""	2	"eyes"	NA	2	222	737	1	1	21
3	77	"C:\Hannah's FYP\Black26_smi.jpg"	""	1	"forehead"	NA	2	112	316	2	0	21
3	78	"C:\Hannah's FYP\Black28_smi.jpg"	""	1	"forehead"	NA	2	112	281	2	0	21
3	79	"C:\Hannah's FYP\White42_smi.jpg"	""	2	"nose"	NA	2	232	272	1	1	21
3	80	"C:\Hannah's FYP\Black9_smi.jpg"	""	1	"eyes"	NA	1	121	295	2	1	21
3	81	"C:\Hannah's FYP\Black39_smi.jpg"	""	1	"eyes"	NA	2	122	644	2	0	21
3	82	"C:\Hannah's FYP\White2_smi.jpg"	""	2	"forehead"	NA	1	211	267	1	0	21
3	83	"C:\Hannah's FYP\Black22_smi.jpg"	""	1	"nose"	NA	1	131	250	2	1	21
3	84	"C:\Hannah's FYP\White6_smi.jpg"	""	2	"forehead"	NA	1	211	697	2	1	21
3	85	"C:\Hannah's FYP\White3_smi.jpg"	""	2	"forehead"	NA	1	211	982	2	1	21
3	86	"C:\Hannah's FYP\White15_smi.jpg"	""	2	"eyes"	NA	1	221	383	1	0	21
3	87	"C:\Hannah's FYP\Black32_smi.jpg"	""	1	"forehead"	NA	2	112	649	1	1	21
3	88	"C:\Hannah's FYP\Black31_smi.jpg"	""	1	"forehead"	NA	2	112	816	1	1	21
3	89	"C:\Hannah's FYP\White9_smi.jpg"	""	2	"eyes"	NA	1	221	6104	1	0	21
3	90	"C:\Hannah's FYP\White46_smi.jpg"	""	2	"nose"	NA	2	232	676	1	1	21
3	91	"C:\Hannah's FYP\Black7_smi.jpg"	""	1	"forehead"	NA	1	111	354	2	1	21
3	92	"C:\Hannah's FYP\Black41_smi.jpg"	""	1	"nose"	NA	2	132	581	1	1	21
3	93	"C:\Hannah's FYP\White29_smi.jpg"	""	2	"forehead"	NA	2	212	270	1	1	21
3	94	"C:\Hannah's FYP\White32_smi.jpg"	""	2	"forehead"	NA	2	212	333	1	1	21
3	95	"C:\Hannah's FYP\White33_smi.jpg"	""	2	"eyes"	NA	2	222	505	1	1	21
3	96	"C:\Hannah's FYP\White4_smi.jpg"	""	2	"forehead"	NA	1	211	661	1	0	21
3	1	"C:\Hannah's FYP\Black9_smi.jpg"	""	1	"eyes"	NA	1	121	2130	1	0	22
3	2	"C:\Hannah's FYP\Black23_smi.jpg"	""	1	"nose"	NA	1	131	697	1	0	22
3	3	"C:\Hannah's FYP\Black38_smi.jpg"	""	1	"eyes"	NA	2	122	678	1	1	22
3	4	"C:\Hannah's FYP\White18_smi.jpg"	""	2	"nose"	NA	1	231	420	2	1	22
3	5	"C:\Hannah's FYP\White29_smi.jpg"	""	2	"forehead"	NA	2	212	404	2	0	22
3	6	"C:\Hannah's FYP\Black35_smi.jpg"	""	1	"eyes"	NA	2	122	397	2	0	22
3	7	"C:\Hannah's FYP\White13_smi.jpg"	""	2	"eyes"	NA	1	221	303	2	1	22
3	8	"C:\Hannah's FYP\White10_smi.jpg"	""	2	"eyes"	NA	1	221	716	2	1	22
3	9	"C:\Hannah's FYP\White17_smi.jpg"	""	2	"nose"	NA	1	231	1008	1	0	22
3	10	"C:\Hannah's FYP\Black5_smi.jpg"	""	1	"forehead"	NA	1	111	535	2	1	22
3	11	"C:\Hannah's FYP\White22_smi.jpg"	""	2	"nose"	NA	1	231	1074	1	0	22
3	12	"C:\Hannah's FYP\Black28_smi.jpg"	""	1	"forehead"	NA	2	112	1710	1	1	22
3	13	"C:\Hannah's FYP\White47_smi.jpg"	""	2	"nose"	NA	2	232	383	2	0	22
3	14	"C:\Hannah's FYP\Black22_smi.jpg"	""	1	"nose"	NA	1	131	1097	1	0	22
3	15	"C:\Hannah's FYP\Black10_smi.jpg"	""	1	"eyes"	NA	1	121	661	1	0	22
3	16	"C:\Hannah's FYP\Black43_smi.jpg"	""	1	"nose"	NA	2	132	547	2	0	22
3	17	"C:\Hannah's FYP\Black41_smi.jpg"	""	1	"nose"	NA	2	132	1606	2	0	22
3	18	"C:\Hannah's FYP\White1_smi.jpg"	""	2	"forehead"	NA	1	211	1443	2	1	22
3	19	"C:\Hannah's FYP\Black30_smi.jpg"	""	1	"forehead"	NA	2	112	1904	2	0	22
3	20	"C:\Hannah's FYP\Black29_smi.jpg"	""	1	"forehead"	NA	2	112	1161	2	0	22
3	21	"C:\Hannah's FYP\White8_smi.jpg"	""	2	"forehead"	NA	1	211	554	2	1	22
3	22	"C:\Hannah's FYP\White34_smi.jpg"	""	2	"eyes"	NA	2	222	492	2	0	22
3	23	"C:\Hannah's FYP\Black21_smi.jpg"	""	1	"nose"	NA	1	131	577	2	1	22
3	24	"C:\Hannah's FYP\White19_smi.jpg"	""	2	"nose"	NA	1	231	475	2	1	22
3	25	"C:\Hannah's FYP\Black3_smi.jpg"	""	1	"forehead"	NA	1	111	673	2	1	22
3	26	"C:\Hannah's FYP\White32_smi.jpg"	""	2	"forehead"	NA	2	212	647	2	0	22
3	27	"C:\Hannah's FYP\White3_smi.jpg"	""	2	"forehead"	NA	1	211	2085	2	1	22
3	28	"C:\Hannah's FYP\White35_smi.jpg"	""	2	"eyes"	NA	2	222	415	2	0	22
3	29	"C:\Hannah's FYP\White30_smi.jpg"	""	2	"forehead"	NA	2	212	424	2	0	22
3	30	"C:\Hannah's FYP\White46_smi.jpg"	""	2	"nose"	NA	2	232	744	2	0	22
3	31	"C:\Hannah's FYP\White28_smi.jpg"	""	2	"forehead"	NA	2	212	420	2	0	22
3	32	"C:\Hannah's FYP\Black18_smi.jpg"	""	1	"nose"	NA	1	131	868	1	0	22
3	33	"C:\Hannah's FYP\White23_smi.jpg"	""	2	"nose"	NA	1	231	385	2	1	22
3	34	"C:\Hannah's FYP\White37_smi.jpg"	""	2	"eyes"	NA	2	222	587	2	0	22
3	35	"C:\Hannah's FYP\White7_smi.jpg"	""	2	"forehead"	NA	1	211	563	1	0	22
3	36	"C:\Hannah's FYP\Black37_smi.jpg"	""	1	"eyes"	NA	2	122	942	2	0	22
3	37	"C:\Hannah's FYP\Black4_smi.jpg"	""	1	"forehead"	NA	1	111	736	1	0	22
3	38	"C:\Hannah's FYP\Black6_smi.jpg"	""	1	"forehead"	NA	1	111	595	1	0	22
3	39	"C:\Hannah's FYP\Black2_smi.jpg"	""	1	"forehead"	NA	1	111	980	2	1	22
3	40	"C:\Hannah's FYP\White4_smi.jpg"	""	2	"forehead"	NA	1	211	2396	2	1	22
3	41	"C:\Hannah's FYP\Black8_smi.jpg"	""	1	"forehead"	NA	1	111	480	1	0	22
3	42	"C:\Hannah's FYP\Black19_smi.jpg"	""	1	"nose"	NA	1	131	1382	1	0	22
3	43	"C:\Hannah's FYP\White48_smi.jpg"	""	2	"nose"	NA	2	232	309	2	0	22
3	44	"C:\Hannah's FYP\Black44_smi.jpg"	""	1	"nose"	NA	2	132	443	1	1	22
3	45	"C:\Hannah's FYP\White27_smi.jpg"	""	2	"forehead"	NA	2	212	426	2	0	22
3	46	"C:\Hannah's FYP\Black16_smi.jpg"	""	1	"eyes"	NA	1	121	1586	1	0	22
3	47	"C:\Hannah's FYP\White42_smi.jpg"	""	2	"nose"	NA	2	232	273	2	0	22
3	48	"C:\Hannah's FYP\White43_smi.jpg"	""	2	"nose"	NA	2	232	536	2	0	22
3	49	"C:\Hannah's FYP\Black46_smi.jpg"	""	1	"nose"	NA	2	132	435	2	0	22
3	50	"C:\Hannah's FYP\Black39_smi.jpg"	""	1	"eyes"	NA	2	122	770	2	0	22
3	51	"C:\Hannah's FYP\Black34_smi.jpg"	""	1	"eyes"	NA	2	122	555	2	0	22
3	52	"C:\Hannah's FYP\Black40_smi.jpg"	""	1	"eyes"	NA	2	122	422	1	1	22
3	53	"C:\Hannah's FYP\Black47_smi.jpg"	""	1	"nose"	NA	2	132	734	2	0	22
3	54	"C:\Hannah's FYP\White26_smi.jpg"	""	2	"forehead"	NA	2	212	665	1	1	22
3	55	"C:\Hannah's FYP\White6_smi.jpg"	""	2	"forehead"	NA	1	211	3175	2	1	22
3	56	"C:\Hannah's FYP\Black7_smi.jpg"	""	1	"forehead"	NA	1	111	721	1	0	22
3	57	"C:\Hannah's FYP\White11_smi.jpg"	""	2	"eyes"	NA	1	221	676	1	0	22
3	58	"C:\Hannah's FYP\Black31_smi.jpg"	""	1	"forehead"	NA	2	112	514	2	0	22
3	59	"C:\Hannah's FYP\White24_smi.jpg"	""	2	"nose"	NA	1	231	470	2	1	22
3	60	"C:\Hannah's FYP\Black27_smi.jpg"	""	1	"forehead"	NA	2	112	1196	1	1	22
3	61	"C:\Hannah's FYP\White15_smi.jpg"	""	2	"eyes"	NA	1	221	924	2	1	22
3	62	"C:\Hannah's FYP\Black45_smi.jpg"	""	1	"nose"	NA	2	132	430	2	0	22
3	63	"C:\Hannah's FYP\White36_smi.jpg"	""	2	"eyes"	NA	2	222	1486	2	0	22
3	64	"C:\Hannah's FYP\White21_smi.jpg"	""	2	"nose"	NA	1	231	369	2	1	22
3	65	"C:\Hannah's FYP\White33_smi.jpg"	""	2	"eyes"	NA	2	222	507	1	1	22
3	66	"C:\Hannah's FYP\White38_smi.jpg"	""	2	"eyes"	NA	2	222	392	2	0	22
3	67	"C:\Hannah's FYP\White9_smi.jpg"	""	2	"eyes"	NA	1	221	1145	2	1	22
3	68	"C:\Hannah's FYP\Black25_smi.jpg"	""	1	"forehead"	NA	2	112	923	2	0	22
3	69	"C:\Hannah's FYP\Black11_smi.jpg"	""	1	"eyes"	NA	1	121	733	1	0	22
3	70	"C:\Hannah's FYP\Black20_smi.jpg"	""	1	"nose"	NA	1	131	601	1	0	22
3	71	"C:\Hannah's FYP\Black13_smi.jpg"	""	1	"eyes"	NA	1	121	969	1	0	22
3	72	"C:\Hannah's FYP\White40_smi.jpg"	""	2	"eyes"	NA	2	222	610	2	0	22
3	73	"C:\Hannah's FYP\White41_smi.jpg"	""	2	"nose"	NA	2	232	1250	2	0	22
3	74	"C:\Hannah's FYP\White45_smi.jpg"	""	2	"nose"	NA	2	232	551	2	0	22
3	75	"C:\Hannah's FYP\White5_smi.jpg"	""	2	"forehead"	NA	1	211	857	2	1	22
3	76	"C:\Hannah's FYP\Black33_smi.jpg"	""	1	"eyes"	NA	2	122	583	2	0	22
3	77	"C:\Hannah's FYP\Black48_smi.jpg"	""	1	"nose"	NA	2	132	569	2	0	22
3	78	"C:\Hannah's FYP\White14_smi.jpg"	""	2	"eyes"	NA	1	221	395	2	1	22
3	79	"C:\Hannah's FYP\White12_smi.jpg"	""	2	"eyes"	NA	1	221	428	2	1	22
3	80	"C:\Hannah's FYP\White44_smi.jpg"	""	2	"nose"	NA	2	232	316	2	0	22
3	81	"C:\Hannah's FYP\Black14_smi.jpg"	""	1	"eyes"	NA	1	121	593	1	0	22
3	82	"C:\Hannah's FYP\Black24_smi.jpg"	""	1	"nose"	NA	1	131	690	2	1	22
3	83	"C:\Hannah's FYP\White16_smi.jpg"	""	2	"eyes"	NA	1	221	343	2	1	22
3	84	"C:\Hannah's FYP\White20_smi.jpg"	""	2	"nose"	NA	1	231	947	1	0	22
3	85	"C:\Hannah's FYP\Black42_smi.jpg"	""	1	"nose"	NA	2	132	1044	2	0	22
3	86	"C:\Hannah's FYP\Black36_smi.jpg"	""	1	"eyes"	NA	2	122	1434	2	0	22
3	87	"C:\Hannah's FYP\Black32_smi.jpg"	""	1	"forehead"	NA	2	112	847	1	1	22
3	88	"C:\Hannah's FYP\Black1_smi.jpg"	""	1	"forehead"	NA	1	111	814	2	1	22
3	89	"C:\Hannah's FYP\Black17_smi.jpg"	""	1	"nose"	NA	1	131	685	2	1	22
3	90	"C:\Hannah's FYP\White39_smi.jpg"	""	2	"eyes"	NA	2	222	810	2	0	22
3	91	"C:\Hannah's FYP\White31_smi.jpg"	""	2	"forehead"	NA	2	212	1010	2	0	22
3	92	"C:\Hannah's FYP\Black15_smi.jpg"	""	1	"eyes"	NA	1	121	689	1	0	22
3	93	"C:\Hannah's FYP\White2_smi.jpg"	""	2	"forehead"	NA	1	211	1342	1	0	22
3	94	"C:\Hannah's FYP\Black12_smi.jpg"	""	1	"eyes"	NA	1	121	775	1	0	22
3	95	"C:\Hannah's FYP\White25_smi.jpg"	""	2	"forehead"	NA	2	212	480	2	0	22
3	96	"C:\Hannah's FYP\Black26_smi.jpg"	""	1	"forehead"	NA	2	112	814	2	0	22
3	1	"C:\Hannah's FYP\Black11_smi.jpg"	""	1	"eyes"	NA	1	121	7348	2	1	23
3	2	"C:\Hannah's FYP\Black32_smi.jpg"	""	1	"forehead"	NA	2	112	539	1	1	23
3	3	"C:\Hannah's FYP\Black33_smi.jpg"	""	1	"eyes"	NA	2	122	478	2	0	23
3	4	"C:\Hannah's FYP\White22_smi.jpg"	""	2	"nose"	NA	1	231	101	2	1	23
3	5	"C:\Hannah's FYP\Black30_smi.jpg"	""	1	"forehead"	NA	2	112	146	2	0	23
3	6	"C:\Hannah's FYP\Black26_smi.jpg"	""	1	"forehead"	NA	2	112	143	2	0	23
3	7	"C:\Hannah's FYP\Black44_smi.jpg"	""	1	"nose"	NA	2	132	27	2	0	23
3	8	"C:\Hannah's FYP\White47_smi.jpg"	""	2	"nose"	NA	2	232	93	2	0	23
3	9	"C:\Hannah's FYP\Black10_smi.jpg"	""	1	"eyes"	NA	1	121	251	2	1	23
3	10	"C:\Hannah's FYP\Black20_smi.jpg"	""	1	"nose"	NA	1	131	131	1	0	23
3	11	"C:\Hannah's FYP\Black43_smi.jpg"	""	1	"nose"	NA	2	132	128	2	0	23
3	12	"C:\Hannah's FYP\Black19_smi.jpg"	""	1	"nose"	NA	1	131	77	2	1	23
3	13	"C:\Hannah's FYP\White39_smi.jpg"	""	2	"eyes"	NA	2	222	212	1	1	23
3	14	"C:\Hannah's FYP\Black8_smi.jpg"	""	1	"forehead"	NA	1	111	302	1	0	23
3	15	"C:\Hannah's FYP\White29_smi.jpg"	""	2	"forehead"	NA	2	212	171	2	0	23
3	16	"C:\Hannah's FYP\White7_smi.jpg"	""	2	"forehead"	NA	1	211	166	2	1	23
3	17	"C:\Hannah's FYP\White35_smi.jpg"	""	2	"eyes"	NA	2	222	793	2	0	23
3	18	"C:\Hannah's FYP\White11_smi.jpg"	""	2	"eyes"	NA	1	221	105	2	1	23
3	19	"C:\Hannah's FYP\White37_smi.jpg"	""	2	"eyes"	NA	2	222	135	2	0	23
3	20	"C:\Hannah's FYP\Black23_smi.jpg"	""	1	"nose"	NA	1	131	108	2	1	23
3	21	"C:\Hannah's FYP\Black37_smi.jpg"	""	1	"eyes"	NA	2	122	313	1	1	23
3	22	"C:\Hannah's FYP\White9_smi.jpg"	""	2	"eyes"	NA	1	221	126	2	1	23
3	23	"C:\Hannah's FYP\Black12_smi.jpg"	""	1	"eyes"	NA	1	121	219	1	0	23
3	24	"C:\Hannah's FYP\Black45_smi.jpg"	""	1	"nose"	NA	2	132	244	1	1	23
3	25	"C:\Hannah's FYP\White24_smi.jpg"	""	2	"nose"	NA	1	231	348	1	0	23
3	26	"C:\Hannah's FYP\White27_smi.jpg"	""	2	"forehead"	NA	2	212	208	2	0	23
3	27	"C:\Hannah's FYP\Black25_smi.jpg"	""	1	"forehead"	NA	2	112	417	2	0	23
3	28	"C:\Hannah's FYP\Black14_smi.jpg"	""	1	"eyes"	NA	1	121	185	2	1	23
3	29	"C:\Hannah's FYP\White14_smi.jpg"	""	2	"eyes"	NA	1	221	252	1	0	23
3	30	"C:\Hannah's FYP\Black22_smi.jpg"	""	1	"nose"	NA	1	131	483	1	0	23
3	31	"C:\Hannah's FYP\Black2_smi.jpg"	""	1	"forehead"	NA	1	111	553	2	1	23
3	32	"C:\Hannah's FYP\Black27_smi.jpg"	""	1	"forehead"	NA	2	112	660	2	0	23
3	33	"C:\Hannah's FYP\White16_smi.jpg"	""	2	"eyes"	NA	1	221	202	2	1	23
3	34	"C:\Hannah's FYP\White2_smi.jpg"	""	2	"forehead"	NA	1	211	419	1	0	23
3	35	"C:\Hannah's FYP\White12_smi.jpg"	""	2	"eyes"	NA	1	221	1116	2	1	23
3	36	"C:\Hannah's FYP\Black47_smi.jpg"	""	1	"nose"	NA	2	132	174	2	0	23
3	37	"C:\Hannah's FYP\White1_smi.jpg"	""	2	"forehead"	NA	1	211	137	2	1	23
3	38	"C:\Hannah's FYP\White8_smi.jpg"	""	2	"forehead"	NA	1	211	510	2	1	23
3	39	"C:\Hannah's FYP\Black28_smi.jpg"	""	1	"forehead"	NA	2	112	930	2	0	23
3	40	"C:\Hannah's FYP\White3_smi.jpg"	""	2	"forehead"	NA	1	211	181	2	1	23
3	41	"C:\Hannah's FYP\White48_smi.jpg"	""	2	"nose"	NA	2	232	136	1	1	23
3	42	"C:\Hannah's FYP\White10_smi.jpg"	""	2	"eyes"	NA	1	221	260	1	0	23
3	43	"C:\Hannah's FYP\White41_smi.jpg"	""	2	"nose"	NA	2	232	348	1	1	23
3	44	"C:\Hannah's FYP\White15_smi.jpg"	""	2	"eyes"	NA	1	221	1440	2	1	23
3	45	"C:\Hannah's FYP\White17_smi.jpg"	""	2	"nose"	NA	1	231	100	2	1	23
3	46	"C:\Hannah's FYP\Black40_smi.jpg"	""	1	"eyes"	NA	2	122	178	1	1	23
3	47	"C:\Hannah's FYP\Black3_smi.jpg"	""	1	"forehead"	NA	1	111	341	1	0	23
3	48	"C:\Hannah's FYP\Black6_smi.jpg"	""	1	"forehead"	NA	1	111	841	2	1	23
3	49	"C:\Hannah's FYP\White5_smi.jpg"	""	2	"forehead"	NA	1	211	111	2	1	23
3	50	"C:\Hannah's FYP\White23_smi.jpg"	""	2	"nose"	NA	1	231	461	1	0	23
3	51	"C:\Hannah's FYP\Black31_smi.jpg"	""	1	"forehead"	NA	2	112	363	2	0	23
3	52	"C:\Hannah's FYP\White28_smi.jpg"	""	2	"forehead"	NA	2	212	200	2	0	23
3	53	"C:\Hannah's FYP\White25_smi.jpg"	""	2	"forehead"	NA	2	212	250	2	0	23
3	54	"C:\Hannah's FYP\White21_smi.jpg"	""	2	"nose"	NA	1	231	201	1	0	23
3	55	"C:\Hannah's FYP\White30_smi.jpg"	""	2	"forehead"	NA	2	212	747	2	0	23
3	56	"C:\Hannah's FYP\Black34_smi.jpg"	""	1	"eyes"	NA	2	122	733	2	0	23
3	57	"C:\Hannah's FYP\Black9_smi.jpg"	""	1	"eyes"	NA	1	121	272	2	1	23
3	58	"C:\Hannah's FYP\White19_smi.jpg"	""	2	"nose"	NA	1	231	655	2	1	23
3	59	"C:\Hannah's FYP\Black1_smi.jpg"	""	1	"forehead"	NA	1	111	117	2	1	23
3	60	"C:\Hannah's FYP\White40_smi.jpg"	""	2	"eyes"	NA	2	222	154	2	0	23
3	61	"C:\Hannah's FYP\White44_smi.jpg"	""	2	"nose"	NA	2	232	46	2	0	23
3	62	"C:\Hannah's FYP\White31_smi.jpg"	""	2	"forehead"	NA	2	212	263	1	1	23
3	63	"C:\Hannah's FYP\White13_smi.jpg"	""	2	"eyes"	NA	1	221	462	2	1	23
3	64	"C:\Hannah's FYP\White45_smi.jpg"	""	2	"nose"	NA	2	232	285	1	1	23
3	65	"C:\Hannah's FYP\White26_smi.jpg"	""	2	"forehead"	NA	2	212	203	2	0	23
3	66	"C:\Hannah's FYP\White43_smi.jpg"	""	2	"nose"	NA	2	232	340	1	1	23
3	67	"C:\Hannah's FYP\Black5_smi.jpg"	""	1	"forehead"	NA	1	111	448	2	1	23
3	68	"C:\Hannah's FYP\Black4_smi.jpg"	""	1	"forehead"	NA	1	111	256	1	0	23
3	69	"C:\Hannah's FYP\White20_smi.jpg"	""	2	"nose"	NA	1	231	279	1	0	23
3	70	"C:\Hannah's FYP\Black46_smi.jpg"	""	1	"nose"	NA	2	132	166	1	1	23
3	71	"C:\Hannah's FYP\Black15_smi.jpg"	""	1	"eyes"	NA	1	121	241	1	0	23
3	72	"C:\Hannah's FYP\Black38_smi.jpg"	""	1	"eyes"	NA	2	122	225	1	1	23
3	73	"C:\Hannah's FYP\White4_smi.jpg"	""	2	"forehead"	NA	1	211	202	1	0	23
3	74	"C:\Hannah's FYP\White42_smi.jpg"	""	2	"nose"	NA	2	232	1347	2	0	23
3	75	"C:\Hannah's FYP\Black35_smi.jpg"	""	1	"eyes"	NA	2	122	628	1	1	23
3	76	"C:\Hannah's FYP\White32_smi.jpg"	""	2	"forehead"	NA	2	212	540	1	1	23
3	77	"C:\Hannah's FYP\Black24_smi.jpg"	""	1	"nose"	NA	1	131	207	1	0	23
3	78	"C:\Hannah's FYP\White34_smi.jpg"	""	2	"eyes"	NA	2	222	384	1	1	23
3	79	"C:\Hannah's FYP\Black7_smi.jpg"	""	1	"forehead"	NA	1	111	546	1	0	23
3	80	"C:\Hannah's FYP\White36_smi.jpg"	""	2	"eyes"	NA	2	222	421	2	0	23
3	81	"C:\Hannah's FYP\White6_smi.jpg"	""	2	"forehead"	NA	1	211	325	1	0	23
3	82	"C:\Hannah's FYP\Black18_smi.jpg"	""	1	"nose"	NA	1	131	154	2	1	23
3	83	"C:\Hannah's FYP\Black17_smi.jpg"	""	1	"nose"	NA	1	131	230	1	0	23
3	84	"C:\Hannah's FYP\White33_smi.jpg"	""	2	"eyes"	NA	2	222	1126	1	1	23
3	85	"C:\Hannah's FYP\White18_smi.jpg"	""	2	"nose"	NA	1	231	353	1	0	23
3	86	"C:\Hannah's FYP\White38_smi.jpg"	""	2	"eyes"	NA	2	222	1491	2	0	23
3	87	"C:\Hannah's FYP\Black39_smi.jpg"	""	1	"eyes"	NA	2	122	526	2	0	23
3	88	"C:\Hannah's FYP\Black48_smi.jpg"	""	1	"nose"	NA	2	132	466	2	0	23
3	89	"C:\Hannah's FYP\Black42_smi.jpg"	""	1	"nose"	NA	2	132	89	1	1	23
3	90	"C:\Hannah's FYP\Black21_smi.jpg"	""	1	"nose"	NA	1	131	279	1	0	23
3	91	"C:\Hannah's FYP\White46_smi.jpg"	""	2	"nose"	NA	2	232	150	2	0	23
3	92	"C:\Hannah's FYP\Black36_smi.jpg"	""	1	"eyes"	NA	2	122	89	1	1	23
